DateTime,IP,URL,Request Count,Average Time in sec,Application Status
14-04-2019 05:40,10.129.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 05:45,10.129.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 05:50,10.130.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 06:00,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,295,2.4,Normal
14-04-2019 06:10,10.128.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,295,2.4,Normal
10-04-2019 00:20,10.129.2.1,GET /css/normalize.css HTTP/1.1,332,2.7,Normal
10-04-2019 00:25,10.130.2.1,GET /css/main.css HTTP/1.1,332,2.7,Normal
10-04-2019 00:30,10.131.0.1,GET /css/style.css HTTP/1.1,332,2.7,Normal
10-04-2019 00:40,10.129.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 00:50,10.130.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,332,2.7,Normal
10-04-2019 01:00,10.129.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 01:05,10.129.2.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.7,Normal
10-04-2019 01:10,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.7,Normal
10-04-2019 01:20,10.129.2.1,GET /css/main.css HTTP/1.1,332,2.7,Normal
10-04-2019 02:45,10.131.2.1,GET / HTTP/1.1,332,2.7,Normal
10-04-2019 02:50,10.131.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 03:00,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.7,Normal
10-04-2019 03:05,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.7,Normal
10-04-2019 06:15,10.131.0.1,GET /css/normalize.css HTTP/1.1,332,2.7,Normal
10-04-2019 06:20,10.131.2.1,GET /css/style.css HTTP/1.1,332,2.7,Normal
10-04-2019 06:25,10.129.2.1,GET /css/main.css HTTP/1.1,332,2.7,Normal
10-04-2019 06:30,10.128.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 06:38,10.131.0.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 06:40,10.128.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 06:45,10.131.2.1,GET /home.php HTTP/1.1,332,2.7,Normal
10-04-2019 07:00,10.130.2.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.7,Normal
10-04-2019 07:35,10.131.0.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 07:40,10.128.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,332,2.7,Normal
10-04-2019 07:50,10.131.0.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 07:55,10.130.2.1,GET / HTTP/1.1,332,2.7,Normal
10-04-2019 08:20,10.129.2.1,GET /home.php HTTP/1.1,332,2.7,Normal
11-04-2019 03:25,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.7,Normal
11-04-2019 03:35,10.131.2.1,GET /home.php HTTP/1.1,332,2.7,Normal
11-04-2019 03:40,10.131.2.1,GET / HTTP/1.1,332,2.7,Normal
11-04-2019 04:10,10.131.2.1,GET /css/style.css HTTP/1.1,332,2.7,Normal
11-04-2019 04:15,10.128.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.7,Normal
11-04-2019 04:35,10.128.2.1,GET /login.php?value=fail HTTP/1.1,332,2.7,Normal
11-04-2019 05:35,10.130.2.1,GET /robots.txt HTTP/1.1,332,2.7,Normal
11-04-2019 05:40,10.129.2.1,GET / HTTP/1.1,332,2.7,Normal
11-04-2019 05:55,10.131.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
11-04-2019 06:05,10.131.0.1,GET / HTTP/1.1,332,2.7,Normal
11-04-2019 06:10,10.131.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
12-04-2019 00:50,10.130.2.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.7,Normal
12-04-2019 01:35,10.128.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,332,2.7,Normal
12-04-2019 01:40,10.130.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,332,2.7,Normal
12-04-2019 01:50,10.128.2.1,GET /home.php HTTP/1.1,332,2.7,Normal
12-04-2019 02:00,10.128.2.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.7,Normal
12-04-2019 02:05,10.128.2.1,GET /css/main.css HTTP/1.1,332,2.7,Normal
12-04-2019 02:15,10.128.2.1,GET /css/normalize.css HTTP/1.1,332,2.7,Normal
12-04-2019 02:25,10.130.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.7,Normal
12-04-2019 02:30,10.129.2.1,GET /css/style.css HTTP/1.1,332,2.7,Normal
12-04-2019 02:40,10.130.2.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,332,2.7,Normal
12-04-2019 02:45,10.128.2.1,GET /js/vendor/moment.min.js HTTP/1.1,332,2.7,Normal
12-04-2019 02:55,10.129.2.1,GET / HTTP/1.1,332,2.7,Normal
12-04-2019 03:00,10.131.0.1,GET /login.php HTTP/1.1,332,2.7,Normal
12-04-2019 03:05,10.131.0.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.7,Normal
12-04-2019 03:15,10.131.0.1,GET /css/normalize.css HTTP/1.1,332,2.7,Normal
12-04-2019 03:20,10.131.0.1,GET /css/main.css HTTP/1.1,332,2.7,Normal
12-04-2019 03:25,10.131.2.1,GET /css/style.css HTTP/1.1,332,2.7,Normal
12-04-2019 20:10,10.128.2.1,GET /showcode.php?id=287&nm=Riyal_RUET HTTP/1.1,332,2.7,Normal
12-04-2019 20:45,10.128.2.1,GET /allsubmission.php HTTP/1.1,332,2.7,Normal
13-04-2019 03:10,10.131.2.1,GET / HTTP/1.1,332,2.7,Normal
14-04-2019 03:45,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.7,Normal
14-04-2019 05:00,10.130.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.7,Normal
14-04-2019 05:55,10.131.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.7,Normal
14-04-2019 06:05,10.131.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.7,Normal
10-04-2019 00:20,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.7,Normal
10-04-2019 01:25,10.131.2.1,GET /css/style.css HTTP/1.1,332,2.7,Normal
10-04-2019 01:30,10.131.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 01:50,10.129.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 01:55,10.129.2.1,GET /sign.php HTTP/1.1,332,2.7,Normal
10-04-2019 02:10,10.130.2.1,GET /contest.php HTTP/1.1,332,2.7,Normal
10-04-2019 02:15,10.130.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 02:20,10.130.2.1,GET / HTTP/1.1,332,2.7,Normal
10-04-2019 02:25,10.131.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 02:35,10.131.2.1,GET /contest.php HTTP/1.1,332,2.7,Normal
10-04-2019 02:40,10.131.2.1,GET /home.php HTTP/1.1,332,2.7,Normal
10-04-2019 03:10,10.131.0.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.7,Normal
10-04-2019 03:15,10.131.0.1,GET /home.php HTTP/1.1,332,2.7,Normal
10-04-2019 07:05,10.131.2.1,GET /css/normalize.css HTTP/1.1,332,2.7,Normal
10-04-2019 07:10,10.129.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.7,Normal
10-04-2019 07:15,10.130.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 07:20,10.131.0.1,GET /css/main.css HTTP/1.1,332,2.7,Normal
10-04-2019 07:25,10.131.2.1,GET /css/style.css HTTP/1.1,332,2.7,Normal
10-04-2019 07:30,10.131.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 07:45,10.131.0.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 08:00,10.131.2.1,GET /sign.php HTTP/1.1,332,2.7,Normal
10-04-2019 08:05,10.128.2.1,POST /action.php HTTP/1.1,332,2.7,Normal
10-04-2019 08:10,10.128.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 08:25,10.129.2.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,332,2.7,Normal
10-04-2019 08:30,10.131.0.1,GET /js/vendor/moment.min.js HTTP/1.1,332,2.7,Normal
11-04-2019 04:40,10.128.2.1,GET /sign.php HTTP/1.1,332,2.7,Normal
11-04-2019 08:50,10.130.2.1,GET /css/normalize.css HTTP/1.1,332,2.7,Normal
12-04-2019 01:45,10.128.2.1,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,332,2.7,Normal
12-04-2019 01:55,10.128.2.1,GET / HTTP/1.1,332,2.7,Normal
12-04-2019 02:10,10.130.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.7,Normal
12-04-2019 03:30,10.130.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,332,2.7,Normal
12-04-2019 03:35,10.131.0.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.7,Normal
12-04-2019 21:50,10.130.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.7,Normal
12-04-2019 22:00,10.130.2.1,GET /home.php HTTP/1.1,332,2.7,Normal
12-04-2019 22:35,10.131.2.1,GET /js/chart.min.js HTTP/1.1,332,2.7,Normal
12-04-2019 22:45,10.131.2.1,GET /js/chart.min.js HTTP/1.1,332,2.7,Normal
13-04-2019 11:35,10.129.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.7,Normal
13-04-2019 13:15,10.131.2.1,GET /css/main.css HTTP/1.1,332,2.7,Normal
13-04-2019 14:40,10.130.2.1,GET /home.php HTTP/1.1,332,2.7,Normal
14-04-2019 03:50,10.131.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.7,Normal
10-04-2019 01:40,10.130.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 02:00,10.130.2.1,GET /contest.php HTTP/1.1,332,2.7,Normal
10-04-2019 02:05,10.130.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 03:20,10.131.0.1,GET /archive.php HTTP/1.1,332,2.7,Normal
10-04-2019 03:25,10.131.0.1,GET /home.php HTTP/1.1,332,2.7,Normal
10-04-2019 20:30,10.131.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,332,2.7,Normal
13-04-2019 14:20,10.131.0.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,332,2.7,Normal
13-04-2019 17:30,10.131.0.1,GET /css/main.css HTTP/1.1,332,2.7,Normal
10-04-2019 01:35,10.129.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 06:50,10.130.2.1,GET / HTTP/1.1,332,2.7,Normal
10-04-2019 19:10,10.131.2.1,GET /css/style.css HTTP/1.1,332,2.7,Normal
10-04-2019 20:10,10.129.2.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.7,Normal
10-04-2019 20:15,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.7,Normal
10-04-2019 21:10,10.131.0.1,GET /login.php HTTP/1.1,332,2.7,Normal
10-04-2019 21:45,10.131.0.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.7,Normal
10-04-2019 21:50,10.129.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 22:45,10.129.2.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,332,2.7,Normal
10-04-2019 22:50,10.131.0.1,GET /js/vendor/moment.min.js HTTP/1.1,332,2.7,Normal
10-04-2019 22:55,10.128.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.7,Normal
13-04-2019 15:35,10.130.2.1,GET /css/normalize.css HTTP/1.1,332,2.7,Normal
13-04-2019 17:05,10.128.2.1,GET /login.php HTTP/1.1,332,2.7,Normal
13-04-2019 17:40,10.131.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.7,Normal
09-04-2019 06:20,10.130.2.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,332,2.7,Normal
10-04-2019 22:05,10.131.2.1,GET /css/style.css HTTP/1.1,332,2.7,Normal
12-04-2019 06:30,10.129.2.1,GET /submit.php?id=64 HTTP/1.1,332,2.7,Normal
12-04-2019 06:35,10.129.2.1,GET /img/ruet.png HTTP/1.1,332,2.7,Normal
12-04-2019 06:40,10.128.2.1,GET /archive.php?page=1 HTTP/1.1,332,2.7,Normal
12-04-2019 06:45,10.129.2.1,GET /description.php?id=64 HTTP/1.1,332,2.7,Normal
12-04-2019 06:50,10.129.2.1,POST /pcompile.php HTTP/1.1,332,2.7,Normal
12-04-2019 06:55,10.129.2.1,POST /allsubmission.php HTTP/1.1,332,2.7,Normal
13-04-2019 17:45,10.129.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,332,2.7,Normal
09-04-2019 06:20,10.130.2.1,GET /compiler.php HTTP/1.1,332,2.9,Normal
10-04-2019 03:35,10.129.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
10-04-2019 03:40,10.129.2.1,GET /home.php HTTP/1.1,332,2.9,Normal
10-04-2019 03:50,10.129.2.1,GET /contestsubmission.php?id=13 HTTP/1.1,332,2.9,Normal
10-04-2019 03:55,10.129.2.1,GET /home.php HTTP/1.1,332,2.9,Normal
10-04-2019 04:00,10.129.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
10-04-2019 04:05,10.131.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
10-04-2019 04:10,10.128.2.1,GET / HTTP/1.1,332,2.9,Normal
10-04-2019 04:15,10.128.2.1,GET /login.php HTTP/1.1,332,2.9,Normal
10-04-2019 04:20,10.128.2.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.9,Normal
10-04-2019 04:25,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.9,Normal
10-04-2019 04:45,10.130.2.1,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,332,2.9,Normal
10-04-2019 05:10,10.130.2.1,GET /login.php?value=fail HTTP/1.1,332,2.9,Normal
12-04-2019 03:45,10.131.0.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,332,2.9,Normal
12-04-2019 03:50,10.131.0.1,GET /sign.php HTTP/1.1,332,2.9,Normal
12-04-2019 03:55,10.131.0.1,POST /action.php HTTP/1.1,332,2.9,Normal
12-04-2019 04:00,10.131.0.1,GET /login.php HTTP/1.1,332,2.9,Normal
12-04-2019 04:05,10.131.0.1,POST /process.php HTTP/1.1,332,2.9,Normal
12-04-2019 04:10,10.131.0.1,GET /home.php HTTP/1.1,332,2.9,Normal
12-04-2019 04:25,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
12-04-2019 04:33,10.131.0.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
12-04-2019 04:40,10.129.2.1,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,332,2.9,Normal
12-04-2019 04:55,10.130.2.1,GET /contestsubmission.php?id=13 HTTP/1.1,332,2.9,Normal
13-04-2019 10:40,10.130.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.9,Normal
13-04-2019 22:25,10.131.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,332,2.9,Normal
13-04-2019 22:30,10.128.2.1,GET / HTTP/1.1,332,2.9,Normal
10-04-2019 03:30,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
10-04-2019 03:45,10.129.2.1,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,332,2.9,Normal
10-04-2019 04:30,10.131.2.1,GET /css/normalize.css HTTP/1.1,332,2.9,Normal
10-04-2019 04:35,10.131.2.1,GET /css/style.css HTTP/1.1,332,2.9,Normal
10-04-2019 04:40,10.129.2.1,GET /css/main.css HTTP/1.1,332,2.9,Normal
10-04-2019 04:50,10.131.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.9,Normal
10-04-2019 05:00,10.128.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,332,2.9,Normal
10-04-2019 05:05,10.130.2.1,POST /process.php HTTP/1.1,332,2.9,Normal
10-04-2019 05:15,10.130.2.1,POST /process.php HTTP/1.1,332,2.9,Normal
10-04-2019 05:20,10.130.2.1,GET /login.php?value=fail HTTP/1.1,332,2.9,Normal
10-04-2019 05:25,10.130.2.1,POST /process.php HTTP/1.1,332,2.9,Normal
10-04-2019 05:30,10.130.2.1,GET /login.php?value=fail HTTP/1.1,332,2.9,Normal
10-04-2019 05:40,10.128.2.1,GET /login.php?value=fail HTTP/1.1,332,2.9,Normal
10-04-2019 05:45,10.128.2.1,POST /process.php HTTP/1.1,332,2.9,Normal
10-04-2019 05:50,10.128.2.1,GET /login.php?value=fail HTTP/1.1,332,2.9,Normal
10-04-2019 05:55,10.128.2.1,GET / HTTP/1.1,332,2.9,Normal
10-04-2019 06:00,10.130.2.1,GET /login.php HTTP/1.1,332,2.9,Normal
10-04-2019 06:05,10.128.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.9,Normal
10-04-2019 06:10,10.130.2.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.9,Normal
11-04-2019 00:25,10.129.2.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.9,Normal
12-04-2019 03:40,10.131.0.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,332,2.9,Normal
12-04-2019 04:35,10.129.2.1,GET /home.php HTTP/1.1,332,2.9,Normal
12-04-2019 05:00,10.130.2.1,GET /compiler.php HTTP/1.1,332,2.9,Normal
12-04-2019 05:05,10.130.2.1,GET /archive.php HTTP/1.1,332,2.9,Normal
12-04-2019 05:10,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,332,2.9,Normal
12-04-2019 05:20,10.130.2.1,GET /description.php?id=55 HTTP/1.1,332,2.9,Normal
12-04-2019 05:45,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,332,2.9,Normal
12-04-2019 05:50,10.130.2.1,GET /archive.php HTTP/1.1,332,2.9,Normal
12-04-2019 05:55,10.128.2.1,GET /description.php?id=64 HTTP/1.1,332,2.9,Normal
12-04-2019 06:00,10.128.2.1,GET /details.php?id=33 HTTP/1.1,332,2.9,Normal
12-04-2019 07:50,10.128.2.1,POST /allsubmission.php HTTP/1.1,332,2.9,Normal
13-04-2019 19:45,10.131.0.1,POST /process.php HTTP/1.1,332,2.9,Normal
13-04-2019 22:50,10.129.2.1,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,332,2.9,Normal
09-04-2019 23:35,10.129.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
12-04-2019 04:15,10.131.0.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,332,2.9,Normal
12-04-2019 04:20,10.131.0.1,GET /js/vendor/moment.min.js HTTP/1.1,332,2.9,Normal
12-04-2019 04:45,10.129.2.1,GET /details.php?id=33 HTTP/1.1,332,2.9,Normal
12-04-2019 05:15,10.131.2.1,GET /details.php?id=33 HTTP/1.1,332,2.9,Normal
12-04-2019 05:25,10.130.2.1,GET /archive.php HTTP/1.1,332,2.9,Normal
12-04-2019 05:30,10.131.0.1,GET /compiler.php HTTP/1.1,332,2.9,Normal
12-04-2019 05:35,10.130.2.1,GET /description.php?id=72 HTTP/1.1,332,2.9,Normal
12-04-2019 05:40,10.131.0.1,GET /details.php?id=33 HTTP/1.1,332,2.9,Normal
12-04-2019 06:05,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,332,2.9,Normal
12-04-2019 06:10,10.130.2.1,GET /details.php?id=33 HTTP/1.1,332,2.9,Normal
12-04-2019 06:15,10.129.2.1,GET /submit.php?id=64 HTTP/1.1,332,2.9,Normal
12-04-2019 07:55,10.131.0.1,GET /submit.php?id=64 HTTP/1.1,332,2.9,Normal
13-04-2019 10:45,10.131.2.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,332,2.9,Normal
14-04-2019 16:40,10.131.2.1,GET / HTTP/1.1,332,2.9,Normal
09-04-2019 08:05,10.130.2.1,GET /contest.php HTTP/1.1,332,2.9,Normal
10-04-2019 05:35,10.130.2.1,POST /process.php HTTP/1.1,332,2.9,Normal
12-04-2019 04:50,10.129.2.1,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,332,2.9,Normal
12-04-2019 07:35,10.129.2.1,GET /description.php?id=64 HTTP/1.1,332,2.9,Normal
12-04-2019 08:00,10.130.2.1,GET / HTTP/1.1,332,2.9,Normal
13-04-2019 05:55,10.131.0.1,GET /css/style.css HTTP/1.1,332,2.9,Normal
14-04-2019 00:45,10.131.0.1,GET /login.php HTTP/1.1,332,2.9,Normal
14-04-2019 15:40,10.131.2.1,GET /standings.php?id=16 HTTP/1.1,332,2.9,Normal
14-04-2019 15:50,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
14-04-2019 15:55,10.130.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
14-04-2019 16:00,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
14-04-2019 16:15,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
14-04-2019 16:25,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
14-04-2019 16:35,10.130.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
14-04-2019 16:45,10.131.0.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
14-04-2019 16:50,10.131.2.1,GET /login.php HTTP/1.1,332,2.9,Normal
14-04-2019 16:55,10.131.2.1,GET /css/bootstrap.min.css HTTP/1.1,332,2.9,Normal
14-04-2019 17:00,10.131.0.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.9,Normal
14-04-2019 17:35,10.130.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,332,2.9,Normal
14-04-2019 17:55,10.130.2.1,GET / HTTP/1.1,332,2.9,Normal
14-04-2019 18:00,10.130.2.1,GET /login.php HTTP/1.1,332,2.9,Normal
09-04-2019 00:20,10.130.2.1,GET /profile.php?user=bala HTTP/1.1,332,2.9,Normal
09-04-2019 07:05,10.128.2.1,GET /home.php HTTP/1.1,332,2.9,Normal
09-04-2019 07:30,10.129.2.1,POST /process.php HTTP/1.1,332,2.9,Normal
09-04-2019 07:35,10.129.2.1,GET /home.php HTTP/1.1,332,2.9,Normal
09-04-2019 07:40,10.131.0.1,GET /contest.php HTTP/1.1,332,2.9,Normal
09-04-2019 07:45,10.131.2.1,GET / HTTP/1.1,332,2.9,Normal
09-04-2019 08:00,10.131.2.1,GET /home.php HTTP/1.1,332,2.9,Normal
09-04-2019 08:20,10.130.2.1,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
09-04-2019 20:50,10.128.2.1,POST /process.php HTTP/1.1,332,2.9,Normal
09-04-2019 22:20,10.131.0.1,POST /process.php HTTP/1.1,332,2.9,Normal
09-04-2019 23:00,10.131.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.9,Normal
09-04-2019 23:55,10.131.0.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.9,Normal
11-04-2019 01:45,10.131.2.1,GET /contest.php HTTP/1.1,332,2.9,Normal
11-04-2019 19:30,10.128.2.1,GET / HTTP/1.1,332,2.9,Normal
11-04-2019 20:45,10.128.2.1,GET /css/main.css HTTP/1.1,332,2.9,Normal
11-04-2019 20:50,10.129.2.1,GET /css/style.css HTTP/1.1,332,2.9,Normal
11-04-2019 21:10,10.131.2.1,GET / HTTP/1.1,332,2.9,Normal
14-04-2019 17:30,10.131.0.1,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,332,2.9,Normal
14-04-2019 18:05,10.128.2.1,GET /css/font-awesome.min.css HTTP/1.1,332,2.9,Normal
14-04-2019 18:20,10.129.2.1,GET /css/style.css HTTP/1.1,332,2.9,Normal
14-04-2019 18:30,10.131.2.1,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,332,2.9,Normal
14-04-2019 18:40,10.130.2.1,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,332,2.9,Normal
14-04-2019 18:50,10.131.0.1,GET /details.php?id=42 HTTP/1.1,332,2.9,Normal
14-04-2019 18:55,10.131.0.1,GET /archive.php HTTP/1.1,332,2.9,Normal
14-04-2019 19:00,10.131.2.1,POST /process.php HTTP/1.1,332,2.9,Normal
14-04-2019 19:05,10.131.2.1,GET /home.php HTTP/1.1,332,2.9,Normal
14-04-2019 19:10,10.131.2.1,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,332,2.9,Normal
14-04-2019 19:25,10.131.2.1,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,332,2.9,Normal
14-04-2019 20:35,10.128.2.1,POST /update.php HTTP/1.1,332,2.9,Normal
14-04-2019 21:15,10.130.2.1,GET /home.php HTTP/1.1,332,2.9,Normal
14-04-2019 22:30,10.130.2.1,GET /details.php?id=45 HTTP/1.1,332,2.9,Normal
